StudyInstanceUID,fold
1.2.826.0.1.3680043.8.498.82902769135373284012762237744774967400,1
1.2.826.0.1.3680043.8.498.82925474533853765570570726554869886925,0
1.2.826.0.1.3680043.8.498.82967086493280898295669930903240677729,3
1.2.826.0.1.3680043.8.498.83000639623679673469640458882929412717,1
1.2.826.0.1.3680043.8.498.83028939839767027342482365275441078777,1
1.2.826.0.1.3680043.8.498.83030371526667747898709613600825477966,3
1.2.826.0.1.3680043.8.498.83054899303871276184985881638619543362,4
1.2.826.0.1.3680043.8.498.83055401642066749019091368358783700783,3
1.2.826.0.1.3680043.8.498.83061811791652434833797599835671351097,4
1.2.826.0.1.3680043.8.498.83108474538388106770920972885900596508,3
1.2.826.0.1.3680043.8.498.83121378128521985713113311344685112825,2
1.2.826.0.1.3680043.8.498.83152040259754415849193046299744699239,2
1.2.826.0.1.3680043.8.498.83220896521302064187926748035734200732,3
1.2.826.0.1.3680043.8.498.83235374118671754689663732057314083332,4
1.2.826.0.1.3680043.8.498.83237706274929081175032033288272528919,3
1.2.826.0.1.3680043.8.498.83253778356746892201320443660102495790,2
1.2.826.0.1.3680043.8.498.83271280040777227673434567660749430744,1
1.2.826.0.1.3680043.8.498.83376388091077619281568190257019735638,0
1.2.826.0.1.3680043.8.498.83384018761005700404957421316476952190,0
1.2.826.0.1.3680043.8.498.83456649088980869429062498344457162631,2
1.2.826.0.1.3680043.8.498.83465081013175989426506371406463660936,0
1.2.826.0.1.3680043.8.498.83495448827553002152296206085110883602,1
1.2.826.0.1.3680043.8.498.83509478059288902959149676250911654986,2
1.2.826.0.1.3680043.8.498.83569065014916050100714967945484998462,2
1.2.826.0.1.3680043.8.498.83602205818477323486169938182117122488,2
1.2.826.0.1.3680043.8.498.83691358175810149975084604975065122220,4
1.2.826.0.1.3680043.8.498.83740112248863750162633901687556705057,0
1.2.826.0.1.3680043.8.498.83747418172021065605877274971789603771,1
1.2.826.0.1.3680043.8.498.83847285247209768917850605454140194088,4
1.2.826.0.1.3680043.8.498.83956129905762530953192730040209719910,3
1.2.826.0.1.3680043.8.498.84007436672323587547274248257117331532,1
1.2.826.0.1.3680043.8.498.84047134932018909998648460546980598926,1
1.2.826.0.1.3680043.8.498.84059077072076289248966490696872414783,4
1.2.826.0.1.3680043.8.498.84062602050757262792437893691591415560,2
1.2.826.0.1.3680043.8.498.84062980592611347665739105270731842220,2
1.2.826.0.1.3680043.8.498.84069767112794890061709127671908414399,0
1.2.826.0.1.3680043.8.498.84123495463663584148839831457665741488,4
1.2.826.0.1.3680043.8.498.84230432137191939390680841389370206819,1
1.2.826.0.1.3680043.8.498.84238814030979264404768702945290704724,2
1.2.826.0.1.3680043.8.498.84292569246911697141902796190329671261,2
1.2.826.0.1.3680043.8.498.84347051904829814300575579670995018991,4
1.2.826.0.1.3680043.8.498.84419297518873367123595080276985526259,3
1.2.826.0.1.3680043.8.498.84477198486144701928775090913243250655,3
1.2.826.0.1.3680043.8.498.84483080389344581106129884869678629612,3
1.2.826.0.1.3680043.8.498.84486787871353595019134028899317143475,0
1.2.826.0.1.3680043.8.498.84612593835203397696029057940345763682,3
1.2.826.0.1.3680043.8.498.84630493975910180537831353884518764364,2
1.2.826.0.1.3680043.8.498.84646554968523210021448483220679710652,3
1.2.826.0.1.3680043.8.498.84661341697154104963062177064495044195,2
1.2.826.0.1.3680043.8.498.84709539128629951937294117586370340042,0
1.2.826.0.1.3680043.8.498.84720476187201404764508451536959273676,0
1.2.826.0.1.3680043.8.498.84748479740284893375192048321707057482,0
1.2.826.0.1.3680043.8.498.84827027113422423894439539536275453132,2
1.2.826.0.1.3680043.8.498.84855341377363129926967387137216814518,4
1.2.826.0.1.3680043.8.498.84857368518703570476541203284655412396,0
1.2.826.0.1.3680043.8.498.84896756080952941537556818257863912066,0
1.2.826.0.1.3680043.8.498.84982310626395569925821771375535259394,1
1.2.826.0.1.3680043.8.498.85004373913191467860228868467924401547,2
1.2.826.0.1.3680043.8.498.85031127696558971105465423134104223548,2
1.2.826.0.1.3680043.8.498.85036616529391787087213173897728060798,2
1.2.826.0.1.3680043.8.498.85095389649021071892478435298763928925,3
1.2.826.0.1.3680043.8.498.85108719393967663738580518985514195538,3
1.2.826.0.1.3680043.8.498.85137704768728261642637391657270006448,4
1.2.826.0.1.3680043.8.498.85194002080793317087210934629814349622,1
1.2.826.0.1.3680043.8.498.85212353344613461454490252928274988058,2
1.2.826.0.1.3680043.8.498.85294435004325211584698794441083866921,1
1.2.826.0.1.3680043.8.498.85326542895076582985200613540648336047,3
1.2.826.0.1.3680043.8.498.85333821516157983299252782678788406019,2
1.2.826.0.1.3680043.8.498.85341019006931436802294963713199308935,0
1.2.826.0.1.3680043.8.498.85347263026430684291021533170619978114,4
1.2.826.0.1.3680043.8.498.85391052076760686301971262244561025345,2
1.2.826.0.1.3680043.8.498.85397267100597758920280635204297906286,1
1.2.826.0.1.3680043.8.498.85416107585703628549041626609272707431,0
1.2.826.0.1.3680043.8.498.85431902914673414035492907270636012892,1
1.2.826.0.1.3680043.8.498.85454884397223412543050876117416146750,2
1.2.826.0.1.3680043.8.498.85464150757448712711832350617010924327,2
1.2.826.0.1.3680043.8.498.85475892602877115812059264719695919613,4
1.2.826.0.1.3680043.8.498.85499036441349866810703945289793057098,0
1.2.826.0.1.3680043.8.498.85545102350084131396266710667808696561,1
1.2.826.0.1.3680043.8.498.85566900782101872452970957532250214590,2
1.2.826.0.1.3680043.8.498.85602291032341007550376696695283794665,0
1.2.826.0.1.3680043.8.498.85624441072689653093363046226467141762,2
1.2.826.0.1.3680043.8.498.85646781189339988389190891868001374533,0
1.2.826.0.1.3680043.8.498.85649172620970194090967653766415467836,2
1.2.826.0.1.3680043.8.498.85663162480758065951465617999516770647,4
1.2.826.0.1.3680043.8.498.85687351346612079711706269264454944647,0
1.2.826.0.1.3680043.8.498.85715956158218184426400151797364834203,3
1.2.826.0.1.3680043.8.498.85719235937472088594405415004352845221,2
1.2.826.0.1.3680043.8.498.85728170022176096748897349447671687164,4
1.2.826.0.1.3680043.8.498.85735729179216019275685564112535593988,3
1.2.826.0.1.3680043.8.498.85748882309364598407865143890978767674,0
1.2.826.0.1.3680043.8.498.85760360279564672425828346507309104394,0
1.2.826.0.1.3680043.8.498.85849908712977285006159496192673293501,3
1.2.826.0.1.3680043.8.498.85870577082315172424837183881210532800,0
1.2.826.0.1.3680043.8.498.85879572979834912642178551098379145607,0
1.2.826.0.1.3680043.8.498.85882078780717905717989373451578844863,4
1.2.826.0.1.3680043.8.498.85883562680953255833567595509408888410,1
1.2.826.0.1.3680043.8.498.85890890545815190189345870912381925290,1
1.2.826.0.1.3680043.8.498.85932495800565018166769303205378781707,4
1.2.826.0.1.3680043.8.498.85943737587102032370951456635167782343,4
1.2.826.0.1.3680043.8.498.85970222049966384156120176704985355996,0
1.2.826.0.1.3680043.8.498.85976668143927055109184433855426232055,3
1.2.826.0.1.3680043.8.498.85992037603186775437749979929724514304,1
1.2.826.0.1.3680043.8.498.85992651772359515416050249463715355943,3
1.2.826.0.1.3680043.8.498.86020966816754359840982061252012700091,3
1.2.826.0.1.3680043.8.498.86029947807373604003071651721618330827,0
1.2.826.0.1.3680043.8.498.86042942187650835661744645315369706668,0
1.2.826.0.1.3680043.8.498.86067849233330188988240710585112183308,2
1.2.826.0.1.3680043.8.498.86082522186055358984181640226529351801,0
1.2.826.0.1.3680043.8.498.86117639434986594266345773277419881144,0
1.2.826.0.1.3680043.8.498.86142930956005716169649168306759482915,3
1.2.826.0.1.3680043.8.498.86216155858324761845740646421500394797,4
1.2.826.0.1.3680043.8.498.86239793008693746155478763153154040128,1
1.2.826.0.1.3680043.8.498.86251314013737658351649446042801810374,3
1.2.826.0.1.3680043.8.498.86263264208309369957750915520115390972,3
1.2.826.0.1.3680043.8.498.86273853115722509980053190345047859057,0
1.2.826.0.1.3680043.8.498.86280033511814602594654628677479528508,4
1.2.826.0.1.3680043.8.498.86285715293767810771609523819042157072,1
1.2.826.0.1.3680043.8.498.86315835011470465506843590014408831373,2
1.2.826.0.1.3680043.8.498.86332035495941070455209594003499488889,0
1.2.826.0.1.3680043.8.498.86341139705884690862568425859303870601,2
1.2.826.0.1.3680043.8.498.86351141114604781108401133410934252655,4
1.2.826.0.1.3680043.8.498.86405969333062807387894608315897106350,3
1.2.826.0.1.3680043.8.498.86409878732405036646840908998274047391,3
1.2.826.0.1.3680043.8.498.86416984885007871128151024515780322767,3
1.2.826.0.1.3680043.8.498.86422343639522250286002195622435564347,3
1.2.826.0.1.3680043.8.498.86435271359723045834079326733478538148,3
1.2.826.0.1.3680043.8.498.86435890312227285216810145658548164773,1
1.2.826.0.1.3680043.8.498.86516555757334047240474191101770683543,1
1.2.826.0.1.3680043.8.498.86532643576908316499388520854820002133,4
1.2.826.0.1.3680043.8.498.86566584776908143877603164704838586097,4
1.2.826.0.1.3680043.8.498.86583531066383395270546012510184348251,0
1.2.826.0.1.3680043.8.498.86625876521226465945114246972542881955,2
1.2.826.0.1.3680043.8.498.86651345701812229172985086531423369421,2
1.2.826.0.1.3680043.8.498.86715997235054599024919893656486735623,0
1.2.826.0.1.3680043.8.498.86733565200815744326667230375642936291,3
1.2.826.0.1.3680043.8.498.86876540394528304678398111135600894869,1
1.2.826.0.1.3680043.8.498.86881633316011036335786865282908198831,3
1.2.826.0.1.3680043.8.498.86968600239724310678905311244945464037,1
1.2.826.0.1.3680043.8.498.86974853023888933977090539174537083409,2
1.2.826.0.1.3680043.8.498.87009029107490862793898457518597022930,4
1.2.826.0.1.3680043.8.498.87018440624359538250658207994111333051,2
1.2.826.0.1.3680043.8.498.87046380372347615219261898797043742937,3
1.2.826.0.1.3680043.8.498.87064372531225943854092598173945043861,1
1.2.826.0.1.3680043.8.498.87101276883427329522365304528449003589,1
1.2.826.0.1.3680043.8.498.87102698749288269439517333660896096520,2
1.2.826.0.1.3680043.8.498.87185817772180109135714642184874643715,1
1.2.826.0.1.3680043.8.498.87198191797585172912979594638355685739,3
1.2.826.0.1.3680043.8.498.87208714421237491643915928765740747633,2
1.2.826.0.1.3680043.8.498.87214831397290763080243320084625847148,0
1.2.826.0.1.3680043.8.498.87222653734797522858506220026427900177,3
1.2.826.0.1.3680043.8.498.87223930502803944549504594723314220105,4
1.2.826.0.1.3680043.8.498.87241650441242408799533998101943024283,4
1.2.826.0.1.3680043.8.498.87253761427012478584873622994909841751,4
1.2.826.0.1.3680043.8.498.87262205711949358943515326577886508585,4
1.2.826.0.1.3680043.8.498.87267658933515453963224923798100651549,4
1.2.826.0.1.3680043.8.498.87338030934656808032044071206920470285,4
1.2.826.0.1.3680043.8.498.87404730020015145302086817782843205171,3
1.2.826.0.1.3680043.8.498.87413924318793242918916384453755054267,1
1.2.826.0.1.3680043.8.498.87415625824966124550466651648244553892,4
1.2.826.0.1.3680043.8.498.87465202523430400780596885230492167155,1
1.2.826.0.1.3680043.8.498.87476514600989622078259281213313867927,0
1.2.826.0.1.3680043.8.498.87516159856486535118712846576943170757,0
1.2.826.0.1.3680043.8.498.87550037046735743504446944390018580426,3
1.2.826.0.1.3680043.8.498.87560916423885591029120178291827033868,2
1.2.826.0.1.3680043.8.498.87563449504927531224663601218159863518,2
1.2.826.0.1.3680043.8.498.87645071186049036230936726742129446188,4
1.2.826.0.1.3680043.8.498.87650297321648368205324227429768256110,3
1.2.826.0.1.3680043.8.498.87679606849449562627719676100773778015,4
1.2.826.0.1.3680043.8.498.87680825247567493080163504511649789348,3
1.2.826.0.1.3680043.8.498.87742737485142445536023876862256284839,4
1.2.826.0.1.3680043.8.498.87761573479019057997334508266888503487,0
1.2.826.0.1.3680043.8.498.87769640167791104899516835133527936885,1
1.2.826.0.1.3680043.8.498.87797202230328868466634480198668365648,3
1.2.826.0.1.3680043.8.498.87799106106199445436621174506197684035,2
1.2.826.0.1.3680043.8.498.87845297884497964690686366000533570840,0
1.2.826.0.1.3680043.8.498.87876800169766592603600598167358214111,0
1.2.826.0.1.3680043.8.498.87900330305833722536121052961334699743,1
1.2.826.0.1.3680043.8.498.87998832540756872371878613339628615880,1
1.2.826.0.1.3680043.8.498.88022456207467042544403752144674777523,1
1.2.826.0.1.3680043.8.498.88064086448060280325724227239585797761,1
1.2.826.0.1.3680043.8.498.88070896604159829163161019117970440189,1
1.2.826.0.1.3680043.8.498.88074618626471004030644935418777151905,2
1.2.826.0.1.3680043.8.498.88077418639301174409926781329613570435,1
1.2.826.0.1.3680043.8.498.88114918358665488269761388157480523350,1
1.2.826.0.1.3680043.8.498.88189503151202366936330411627291827689,0
1.2.826.0.1.3680043.8.498.88211355128040927831407007101167868685,0
1.2.826.0.1.3680043.8.498.88274753211076645976496220746740420894,1
1.2.826.0.1.3680043.8.498.88368930449171804348215887291291274615,0
1.2.826.0.1.3680043.8.498.88439732365857773633852840383740478214,3
1.2.826.0.1.3680043.8.498.88457076333783710706782784856816112502,4
1.2.826.0.1.3680043.8.498.88466268868654468582661984391239692466,1
1.2.826.0.1.3680043.8.498.88480827968231439729532202780922145132,0
1.2.826.0.1.3680043.8.498.88505044370271842163477475980178015566,0
1.2.826.0.1.3680043.8.498.88523737187772411911621088333701306485,0
1.2.826.0.1.3680043.8.498.88565389747258713872180859306907392080,4
1.2.826.0.1.3680043.8.498.88570871026022705696415758052703394453,0
1.2.826.0.1.3680043.8.498.88571985843649843469694556575325271560,2
1.2.826.0.1.3680043.8.498.88574487918084130981335189023288704909,4
1.2.826.0.1.3680043.8.498.88609906210780568637209291182572648571,2
1.2.826.0.1.3680043.8.498.88620225126852321191690360547272730103,4
1.2.826.0.1.3680043.8.498.88653085234639096911379842849193874077,2
1.2.826.0.1.3680043.8.498.88655485247489827200671636011965281184,4
1.2.826.0.1.3680043.8.498.88679328523895187500714090963655363787,2
1.2.826.0.1.3680043.8.498.88682169866098509464628948503453852928,3
1.2.826.0.1.3680043.8.498.88687994744258163246685527273559741656,1
1.2.826.0.1.3680043.8.498.88711356400820562340756013729440417015,3
1.2.826.0.1.3680043.8.498.88726804476694411363564819498296119763,1
1.2.826.0.1.3680043.8.498.88752039058074948027322975455607258941,1
1.2.826.0.1.3680043.8.498.88753415430913291809543943690942744997,4
1.2.826.0.1.3680043.8.498.88801151487634957068752641200383474212,4
1.2.826.0.1.3680043.8.498.88827276474694165071267273766912871459,3
1.2.826.0.1.3680043.8.498.88845193477394064535233691626377077328,4
1.2.826.0.1.3680043.8.498.88872155446935518174304990308380906112,0
1.2.826.0.1.3680043.8.498.88874647535130028956725641820977918615,2
1.2.826.0.1.3680043.8.498.88896246957673838955012057210098034177,1
1.2.826.0.1.3680043.8.498.88899519473612920868099376939780201067,0
1.2.826.0.1.3680043.8.498.88962401400598535739494671683916272476,2
1.2.826.0.1.3680043.8.498.88964371740619947193957393682095448256,1
1.2.826.0.1.3680043.8.498.89026102874017923932934673207699042800,3
1.2.826.0.1.3680043.8.498.89045629523485194086986785222960864883,1
1.2.826.0.1.3680043.8.498.89048907638162719840222508855779172366,1
1.2.826.0.1.3680043.8.498.89074359486713340585710357399403393294,1
1.2.826.0.1.3680043.8.498.89110271437785174288044757208973128908,4
1.2.826.0.1.3680043.8.498.89123035099342878362576960682354791116,0
1.2.826.0.1.3680043.8.498.89190511197564127079697151213577962649,3
1.2.826.0.1.3680043.8.498.89204062904097086723738217311755833877,4
1.2.826.0.1.3680043.8.498.89240184178186399632216878563608101260,0
1.2.826.0.1.3680043.8.498.89247482662611898098489676481780144186,3
1.2.826.0.1.3680043.8.498.89302191571937190529967168726521003428,2
1.2.826.0.1.3680043.8.498.89307235192406983202868051697765144920,4
1.2.826.0.1.3680043.8.498.89326347774248795083360112232993521530,0
1.2.826.0.1.3680043.8.498.89332108074590559691047812196991368746,1
1.2.826.0.1.3680043.8.498.89346975863478164334871204856160071946,4
1.2.826.0.1.3680043.8.498.89350648596674998203116057439419132072,2
1.2.826.0.1.3680043.8.498.89357823844365374776758395347764601030,3
1.2.826.0.1.3680043.8.498.89416235692252764852783739140428958560,4
1.2.826.0.1.3680043.8.498.89423600201830685256510321877396547497,0
1.2.826.0.1.3680043.8.498.89445342796957655182687412965056270903,3
1.2.826.0.1.3680043.8.498.89464179959474561696319051639748844244,4
1.2.826.0.1.3680043.8.498.89569762088162031469299314053759758927,3
1.2.826.0.1.3680043.8.498.89576499383950909889665633610791093334,4
1.2.826.0.1.3680043.8.498.89584627944947813918297925813120247226,3
1.2.826.0.1.3680043.8.498.89590880980421560369495600204866789646,2
1.2.826.0.1.3680043.8.498.89720428711655200442262503508409163392,4
1.2.826.0.1.3680043.8.498.89729486637365590877469535082675069395,2
1.2.826.0.1.3680043.8.498.89746004948304570186940283501211828475,4
1.2.826.0.1.3680043.8.498.89829843399218627892046362324057240535,3
1.2.826.0.1.3680043.8.498.89842390998700046088751402253903762827,2
1.2.826.0.1.3680043.8.498.89857801102910604766959864464865910585,2
1.2.826.0.1.3680043.8.498.89935384074170571164295050203650829722,3
1.2.826.0.1.3680043.8.498.89943815722422273305517145510644432987,4
1.2.826.0.1.3680043.8.498.89953731420879076053772747816096629231,1
1.2.826.0.1.3680043.8.498.89967772422936726289461201791871771011,0
1.2.826.0.1.3680043.8.498.89987866402625167201267936974120824712,4
1.2.826.0.1.3680043.8.498.90003472003278237920648198243464374280,3
1.2.826.0.1.3680043.8.498.90037507233074511524602897439257102032,1
1.2.826.0.1.3680043.8.498.90057130466053377217652879986591534745,3
1.2.826.0.1.3680043.8.498.90103210546658057701715546323552886913,0
1.2.826.0.1.3680043.8.498.90159195278632080234412316065469499332,1
1.2.826.0.1.3680043.8.498.90170179734833731758923964833173536172,4
