StudyInstanceUID,fold
1.2.826.0.1.3680043.8.498.91431012289716035498822977054491790785,3
1.2.826.0.1.3680043.8.498.91468214041781427810665883790357021637,1
1.2.826.0.1.3680043.8.498.91497176426480836856097456438014037999,3
1.2.826.0.1.3680043.8.498.91499489440453244654238202136675083579,2
1.2.826.0.1.3680043.8.498.91581717063042044543371480238854954692,4
1.2.826.0.1.3680043.8.498.91606395836371290680039618164703651751,2
1.2.826.0.1.3680043.8.498.91611403539216247154562810076063878924,0
1.2.826.0.1.3680043.8.498.91660278231317256353374962767408532443,2
1.2.826.0.1.3680043.8.498.91686669332744972709173289374472094988,3
1.2.826.0.1.3680043.8.498.91727248305411866145131034915485728037,1
1.2.826.0.1.3680043.8.498.91742054227008690570256869200116133922,2
1.2.826.0.1.3680043.8.498.91744384920314309659802891351055961910,3
1.2.826.0.1.3680043.8.498.91839696756303525362262251587171486273,1
1.2.826.0.1.3680043.8.498.91860013313252950044036077977399321593,1
1.2.826.0.1.3680043.8.498.91883829404782805058767342767479130421,2
1.2.826.0.1.3680043.8.498.91897419008563027309752122760214275182,2
1.2.826.0.1.3680043.8.498.91910585599088493175245713843727208369,4
1.2.826.0.1.3680043.8.498.91913894091933783677568170210064807665,4
1.2.826.0.1.3680043.8.498.91940000162714863613139612302783091395,1
1.2.826.0.1.3680043.8.498.91979363712708769014277114061159398016,1
1.2.826.0.1.3680043.8.498.91991985280680856830060431668414014465,2
1.2.826.0.1.3680043.8.498.92030581934838097812004394123949263069,1
1.2.826.0.1.3680043.8.498.92063841381005962285592592672311044745,2
1.2.826.0.1.3680043.8.498.92071199603599654827155753204585082303,3
1.2.826.0.1.3680043.8.498.92126358259118823397932994812520542494,2
1.2.826.0.1.3680043.8.498.92127426417720107708158713612888411025,1
1.2.826.0.1.3680043.8.498.92222956609345084635188178384706987675,3
1.2.826.0.1.3680043.8.498.92249560662718438332916289759028859881,4
1.2.826.0.1.3680043.8.498.92285140961160393284537044926797259671,2
1.2.826.0.1.3680043.8.498.92301915122994899889226415477164044164,2
1.2.826.0.1.3680043.8.498.92326467051364762529119362944559591665,3
1.2.826.0.1.3680043.8.498.92386519544130078776672685639580497728,2
1.2.826.0.1.3680043.8.498.92407834172018110142589158281575319154,3
1.2.826.0.1.3680043.8.498.92410537691481397330646029810090178745,3
1.2.826.0.1.3680043.8.498.92445779773398371452908052305534240654,2
1.2.826.0.1.3680043.8.498.92449204325697143336618138322280397765,1
1.2.826.0.1.3680043.8.498.92455257597708674644536154732642099964,3
1.2.826.0.1.3680043.8.498.92581137608969847756039955144478716506,1
1.2.826.0.1.3680043.8.498.92597065276819676534178545455668171085,3
1.2.826.0.1.3680043.8.498.92602515666185999130675702469977883616,4
1.2.826.0.1.3680043.8.498.92621720172216795135762712303124932801,3
1.2.826.0.1.3680043.8.498.92626490033376759309712417622692944095,2
1.2.826.0.1.3680043.8.498.92650426727723557280117118587545413917,3
1.2.826.0.1.3680043.8.498.92655291659311409459093330375014445330,0
1.2.826.0.1.3680043.8.498.92682287574388138675492893420192905780,3
1.2.826.0.1.3680043.8.498.92715232057122971236003034574127234433,0
1.2.826.0.1.3680043.8.498.92722393862174380736027353110424417588,1
1.2.826.0.1.3680043.8.498.92758635328468215409701857842011454608,2
1.2.826.0.1.3680043.8.498.92839397144213404004277739877191283401,4
1.2.826.0.1.3680043.8.498.92854445271746966212168817610305595078,3
1.2.826.0.1.3680043.8.498.92902692647544828045768164058889405369,4
1.2.826.0.1.3680043.8.498.92925901047699000727725798824992891055,1
1.2.826.0.1.3680043.8.498.93026010065162534828966791702007067882,2
1.2.826.0.1.3680043.8.498.93054327536380380487760790221613186305,1
1.2.826.0.1.3680043.8.498.93062749017302143105207135454940053142,4
1.2.826.0.1.3680043.8.498.93096918345463865518663434763610016449,4
1.2.826.0.1.3680043.8.498.93104685852024334015651558514195715956,2
1.2.826.0.1.3680043.8.498.93141871723058796160969424330424882014,2
1.2.826.0.1.3680043.8.498.93177444420568709574758402836371200945,4
1.2.826.0.1.3680043.8.498.93182602591865019295859776146674822677,2
1.2.826.0.1.3680043.8.498.93188773180403601524488403580611534053,0
1.2.826.0.1.3680043.8.498.93222021909191248270818335069738080963,0
1.2.826.0.1.3680043.8.498.93230313557251171119475173996942942855,4
1.2.826.0.1.3680043.8.498.93301337627536436086612556500687157032,3
1.2.826.0.1.3680043.8.498.93318293884671598055223778443354732793,1
1.2.826.0.1.3680043.8.498.93344237572402384894445814841725878706,0
1.2.826.0.1.3680043.8.498.93359387652821116106937882388838959209,2
1.2.826.0.1.3680043.8.498.93385433312281352893457225415812880948,2
1.2.826.0.1.3680043.8.498.93478919245462741704531324128061533679,3
1.2.826.0.1.3680043.8.498.93555726419626687118723083838655757151,2
1.2.826.0.1.3680043.8.498.93623421864452751381778712192879121271,0
1.2.826.0.1.3680043.8.498.93653421810951484288813767943453706233,1
1.2.826.0.1.3680043.8.498.93655619137163635289231840294252859840,0
1.2.826.0.1.3680043.8.498.93718451128867963123946970296603639068,3
1.2.826.0.1.3680043.8.498.93719148934772792523193842156217224487,3
1.2.826.0.1.3680043.8.498.93722352425168280299901366261374293722,3
1.2.826.0.1.3680043.8.498.93728117237268000947508816107096388086,0
1.2.826.0.1.3680043.8.498.93747304211180517979657679136059719120,1
1.2.826.0.1.3680043.8.498.93774667493652492119129601342627338680,3
1.2.826.0.1.3680043.8.498.93848205752465320137433228658870667418,0
1.2.826.0.1.3680043.8.498.93902628119199416703899320994283313812,4
1.2.826.0.1.3680043.8.498.93921993164883084178408030385007465064,0
1.2.826.0.1.3680043.8.498.93976819306514730278115540117878688308,3
1.2.826.0.1.3680043.8.498.93985093305024344873337249433396141838,1
1.2.826.0.1.3680043.8.498.94002633501154835018549300667479350401,2
1.2.826.0.1.3680043.8.498.94027547274004055924993074754507802303,2
1.2.826.0.1.3680043.8.498.94030816415316308210133175314873817171,3
1.2.826.0.1.3680043.8.498.94069670011071682445520414370532541612,4
1.2.826.0.1.3680043.8.498.94117540970936035429846288243624086693,1
1.2.826.0.1.3680043.8.498.94244885518758327449236878653096161475,2
1.2.826.0.1.3680043.8.498.94252884278314596961426629318911909075,3
1.2.826.0.1.3680043.8.498.94255124739558547668304022649099251744,3
1.2.826.0.1.3680043.8.498.94274898137310893945218731717226819541,4
1.2.826.0.1.3680043.8.498.94296943940827583101208235208463322140,4
1.2.826.0.1.3680043.8.498.94328216642444410827846344286227627425,3
1.2.826.0.1.3680043.8.498.94335780236370744781443631231792792083,1
1.2.826.0.1.3680043.8.498.94381282809153270156987123429739805206,0
1.2.826.0.1.3680043.8.498.94393348753936295687030819683853459606,1
1.2.826.0.1.3680043.8.498.94433753471890306108089557761231739312,0
1.2.826.0.1.3680043.8.498.94447683257072169359896104855962933413,2
1.2.826.0.1.3680043.8.498.94448720962054029575571654250994769402,2
1.2.826.0.1.3680043.8.498.94553664348118184200007654265863262684,3
1.2.826.0.1.3680043.8.498.94590838906158914501563687877014778914,4
1.2.826.0.1.3680043.8.498.94594009911808653224418094594012527944,0
1.2.826.0.1.3680043.8.498.94601583997736688762302974573903982304,3
1.2.826.0.1.3680043.8.498.94607524665407029611795868588964734480,1
1.2.826.0.1.3680043.8.498.94625454484290996254750481989036812516,2
1.2.826.0.1.3680043.8.498.94635110520016467882028406590905441740,0
1.2.826.0.1.3680043.8.498.94658317716039594639343437780115140531,1
1.2.826.0.1.3680043.8.498.94677297888135961827159679484207792618,3
1.2.826.0.1.3680043.8.498.94722363227977785887442194094888460046,3
1.2.826.0.1.3680043.8.498.94729634553835820944505159643192054175,2
1.2.826.0.1.3680043.8.498.94747403767627336827372096100476526821,1
1.2.826.0.1.3680043.8.498.94753144127920558221268610279343359449,3
1.2.826.0.1.3680043.8.498.94761755148413531477206243804832613511,1
1.2.826.0.1.3680043.8.498.94774472240035721003264951868030913589,1
1.2.826.0.1.3680043.8.498.94798723424795346945893598929864335472,1
1.2.826.0.1.3680043.8.498.94822220672465914426995315295921716764,2
1.2.826.0.1.3680043.8.498.94921929374845793599006362190119159537,4
1.2.826.0.1.3680043.8.498.94944218313788305917509271079443871442,4
1.2.826.0.1.3680043.8.498.94945670991495145462605178471390637325,0
1.2.826.0.1.3680043.8.498.94954489705497211843190734684710878341,3
1.2.826.0.1.3680043.8.498.94955017957653373798729896600270551224,3
1.2.826.0.1.3680043.8.498.95026524886584356226576936309513335214,3
1.2.826.0.1.3680043.8.498.95030266788619257057351879256576338162,3
1.2.826.0.1.3680043.8.498.95060380238431209646600378585422128745,2
1.2.826.0.1.3680043.8.498.95080449640993916851075185393444497308,2
1.2.826.0.1.3680043.8.498.95091624999382167943525022414631622532,1
1.2.826.0.1.3680043.8.498.95113114010658169441709314948308683982,1
1.2.826.0.1.3680043.8.498.95142886737239438773421088967802136318,4
1.2.826.0.1.3680043.8.498.95193282490279394602564266574551123732,1
1.2.826.0.1.3680043.8.498.95196756237527666678816095708949563380,4
1.2.826.0.1.3680043.8.498.95223549428749744711279985897241419512,1
1.2.826.0.1.3680043.8.498.95256518245659249144569318023469597946,0
1.2.826.0.1.3680043.8.498.95262231945171099723559613554350591139,1
1.2.826.0.1.3680043.8.498.95321750682026667237717880394536750835,3
1.2.826.0.1.3680043.8.498.95324318295506605557933083155792587297,0
1.2.826.0.1.3680043.8.498.95334149193711661424105715330320414755,0
1.2.826.0.1.3680043.8.498.95351925765761617117057799846763403963,2
1.2.826.0.1.3680043.8.498.95376417067109020835342111882595126109,2
1.2.826.0.1.3680043.8.498.95433650759419050864053270236035947981,4
1.2.826.0.1.3680043.8.498.95464807346156547985763374990661923815,4
1.2.826.0.1.3680043.8.498.95490888360439852685783476266753304657,2
1.2.826.0.1.3680043.8.498.95497572581157858069692837655072209020,1
1.2.826.0.1.3680043.8.498.95500234888498554736637315199668317948,4
1.2.826.0.1.3680043.8.498.95555755747044090477918262640906805885,2
1.2.826.0.1.3680043.8.498.95560861705581165570145459410262387310,2
1.2.826.0.1.3680043.8.498.95570207430778332247200880037915693375,0
1.2.826.0.1.3680043.8.498.95586477246200285088746818821808017494,3
1.2.826.0.1.3680043.8.498.95588576819758266413765165887081039863,3
1.2.826.0.1.3680043.8.498.95601371640669355936785637162110963091,0
1.2.826.0.1.3680043.8.498.95621693348567815920675804584086926261,4
1.2.826.0.1.3680043.8.498.95638601079527306640829424921455011698,4
1.2.826.0.1.3680043.8.498.95653228095828585867177997067051877351,2
1.2.826.0.1.3680043.8.498.95694598580744163428934772566469311180,1
1.2.826.0.1.3680043.8.498.95705755527332814775935856896567782522,2
1.2.826.0.1.3680043.8.498.95720534093121754146413060811354489247,0
1.2.826.0.1.3680043.8.498.95727100148189624148200652225439854460,3
1.2.826.0.1.3680043.8.498.95728724960383464194568391302477328450,4
1.2.826.0.1.3680043.8.498.95777611643095956714301310992151723603,0
1.2.826.0.1.3680043.8.498.95796009319232592137564145023096016872,1
1.2.826.0.1.3680043.8.498.95850844945129153291759207212815927078,2
1.2.826.0.1.3680043.8.498.95864678405973312042815189771902289608,3
1.2.826.0.1.3680043.8.498.95882731821729917461275694847968503951,4
1.2.826.0.1.3680043.8.498.95912798959818676102590029534562878721,0
1.2.826.0.1.3680043.8.498.95918254432056542701730614049432316728,1
1.2.826.0.1.3680043.8.498.95984406324600336713471618620285270466,2
1.2.826.0.1.3680043.8.498.96051765028927322365509303222455708654,2
1.2.826.0.1.3680043.8.498.96054287426681123062488435620352206601,1
1.2.826.0.1.3680043.8.498.96094001324999448553107805455529187871,0
1.2.826.0.1.3680043.8.498.96117880374445894729658092255088269716,0
1.2.826.0.1.3680043.8.498.96146854841734718524530740965296119916,0
1.2.826.0.1.3680043.8.498.96152894373838410779390571000523933753,1
1.2.826.0.1.3680043.8.498.96158169859491339496094295508194547199,1
1.2.826.0.1.3680043.8.498.96174494699876332875347380499122120925,3
1.2.826.0.1.3680043.8.498.96293531288862652713666056362328893428,3
1.2.826.0.1.3680043.8.498.96316229168827165128604998083731481211,4
1.2.826.0.1.3680043.8.498.96323485839061204012967074568679195142,4
1.2.826.0.1.3680043.8.498.96425049974772570897047688166336162674,3
1.2.826.0.1.3680043.8.498.96448229695053562621553132798380456420,4
1.2.826.0.1.3680043.8.498.96483513352751590579274577125356217169,0
1.2.826.0.1.3680043.8.498.96510621665552630060821422211995212854,0
1.2.826.0.1.3680043.8.498.96559819562317669526803257835398470484,4
1.2.826.0.1.3680043.8.498.96561978771090020509310535265236331946,2
1.2.826.0.1.3680043.8.498.96562865861483086790615358719391771217,1
1.2.826.0.1.3680043.8.498.96564709711765982786409987515735443801,0
1.2.826.0.1.3680043.8.498.96587029379314618196381307882235433083,4
1.2.826.0.1.3680043.8.498.96614828054790815108190478795539254570,2
1.2.826.0.1.3680043.8.498.96621557839848412555023112236627663339,3
1.2.826.0.1.3680043.8.498.96657465815875587552665111166265086308,0
1.2.826.0.1.3680043.8.498.96791010280967772394523567484937888186,2
1.2.826.0.1.3680043.8.498.96818533353374094273022322108861564926,2
1.2.826.0.1.3680043.8.498.96846796615932368166905347054245013501,4
1.2.826.0.1.3680043.8.498.96859317329616917022799512740280754327,1
1.2.826.0.1.3680043.8.498.96943946564115188893954628924857155670,2
1.2.826.0.1.3680043.8.498.96944926470854551064948200936284887742,4
1.2.826.0.1.3680043.8.498.96947237995559790704304892745226362883,4
1.2.826.0.1.3680043.8.498.96950011369238410949579095568317214261,2
1.2.826.0.1.3680043.8.498.97003157807630958179276831877591411623,1
1.2.826.0.1.3680043.8.498.97004483591331502283638578516018997228,1
1.2.826.0.1.3680043.8.498.97020520267554584684160936968569132254,3
1.2.826.0.1.3680043.8.498.97042446513400958172996637321308032556,0
1.2.826.0.1.3680043.8.498.97055845147740306780908051236353219644,0
1.2.826.0.1.3680043.8.498.97087958215554026148585108910609248523,4
1.2.826.0.1.3680043.8.498.97107472223824971578324157203273471706,4
1.2.826.0.1.3680043.8.498.97135552871905937467775630206570358085,3
1.2.826.0.1.3680043.8.498.97156518925820521351080132062400795929,0
1.2.826.0.1.3680043.8.498.97220604868276521004168045790587997687,0
1.2.826.0.1.3680043.8.498.97234348688223610934999923021953923903,2
1.2.826.0.1.3680043.8.498.97248397528214121944398119979516268902,1
1.2.826.0.1.3680043.8.498.97259766233250760343109933426776941754,0
1.2.826.0.1.3680043.8.498.97259977321685658337087695233264517545,1
1.2.826.0.1.3680043.8.498.97269744864161337523188705262974234442,3
1.2.826.0.1.3680043.8.498.97274720257634584071500649275217521662,4
1.2.826.0.1.3680043.8.498.97274847570547462056218828853253311223,4
1.2.826.0.1.3680043.8.498.97296323335289879687414244774227160450,4
1.2.826.0.1.3680043.8.498.97303893645051596044169857585815133097,4
1.2.826.0.1.3680043.8.498.97348112008590316355392924312704081684,1
1.2.826.0.1.3680043.8.498.97353980946516912216109392482235435606,0
1.2.826.0.1.3680043.8.498.97400307568415006244714024769069514497,1
1.2.826.0.1.3680043.8.498.97464332941382646555656038793589898504,3
1.2.826.0.1.3680043.8.498.97485476951995325021464683747847126869,2
1.2.826.0.1.3680043.8.498.97488501634729541923597957717971376373,2
1.2.826.0.1.3680043.8.498.97496319463700021339637597270948309369,1
1.2.826.0.1.3680043.8.498.97500632594529766269369977508352975364,1
1.2.826.0.1.3680043.8.498.97520184067825971918316082134210579391,3
1.2.826.0.1.3680043.8.498.97536230315600409983600607358927775480,4
1.2.826.0.1.3680043.8.498.97564564380731258764291146761742841527,4
1.2.826.0.1.3680043.8.498.97579738268290461886850261405719501384,4
1.2.826.0.1.3680043.8.498.97600121574703193898619052529830275028,2
1.2.826.0.1.3680043.8.498.97658595748192892503053963872409769829,1
1.2.826.0.1.3680043.8.498.97689748704772735695349883980413529091,3
1.2.826.0.1.3680043.8.498.97694479664965569386338738579573728752,2
1.2.826.0.1.3680043.8.498.97696436660690920809826140686268769509,3
1.2.826.0.1.3680043.8.498.97705920250069816684861966612302390614,1
1.2.826.0.1.3680043.8.498.97731968872354496470096174559789586056,1
1.2.826.0.1.3680043.8.498.97759980486481979519068526243106370997,4
1.2.826.0.1.3680043.8.498.97797693721516872008302328638374252668,0
1.2.826.0.1.3680043.8.498.97830923192341890652952842494018952920,0
1.2.826.0.1.3680043.8.498.97849030682292314880463675622456900933,4
1.2.826.0.1.3680043.8.498.97909881548577311929907613359449243075,4
1.2.826.0.1.3680043.8.498.97944261713902372188894456162512065499,0
1.2.826.0.1.3680043.8.498.97964867333695657200856428936254426086,2
1.2.826.0.1.3680043.8.498.98022738778461179495257509215244053198,4
1.2.826.0.1.3680043.8.498.98027050915885651900992366068887550187,0
1.2.826.0.1.3680043.8.498.98028018520101798863795620289151810642,4
1.2.826.0.1.3680043.8.498.98039072306618106705944452906395982381,3
1.2.826.0.1.3680043.8.498.98064941971367073978404461105852658265,3
1.2.826.0.1.3680043.8.498.98081486779628580946589119341754353354,4
1.2.826.0.1.3680043.8.498.98102475310924339032647376491442498974,2
1.2.826.0.1.3680043.8.498.98107112397588450345153336193341117589,3
1.2.826.0.1.3680043.8.498.98112373403331748422888362310572528002,3
1.2.826.0.1.3680043.8.498.98143909986671737130865120569673002676,3
1.2.826.0.1.3680043.8.498.98146155044178593810385943365143374814,3
1.2.826.0.1.3680043.8.498.98151095279541278201351784048265686573,1
1.2.826.0.1.3680043.8.498.98181040478767526925214101502401448074,4
1.2.826.0.1.3680043.8.498.98239758242192048511912905088391835938,3
1.2.826.0.1.3680043.8.498.98255454187594895604610283922744869720,4
1.2.826.0.1.3680043.8.498.98315778542448798493600485116505234132,3
1.2.826.0.1.3680043.8.498.98333658788330318335997032513277632526,2
1.2.826.0.1.3680043.8.498.98343185597651455245996667389303915779,3
